28-07-2022;73200
29-07-2022;105800
30-07-2022;163100
31-07-2022;58500
01-08-2022;59200
02-08-2022;0
03-08-2022;39500
04-08-2022;155000
05-08-2022;131400
06-08-2022;118600
07-08-2022;129700
08-08-2022;0
09-08-2022;0
10-08-2022;48200
11-08-2022;114800
12-08-2022;45800
13-08-2022;74300
14-08-2022;131400
15-08-2022;0
16-08-2022;0
17-08-2022;43300
18-08-2022;44700
19-08-2022;140900
20-08-2022;122900
21-08-2022;80950
22-08-2022;11300
23-08-2022;31100
24-08-2022;91100
25-08-2022;30800
26-08-2022;107500
27-08-2022;248800
28-08-2022;93200
29-08-2022;0
30-08-2022;0
31-08-2022;126600
01-09-2022;144900
02-09-2022;183450
03-09-2022;173000
04-09-2022;115700
05-09-2022;0
06-09-2022;0
07-09-2022;0
08-09-2022;135400
09-09-2022;165200
10-09-2022;87500
11-09-2022;113900
12-09-2022;0
13-09-2022;50900
14-09-2022;80800
15-09-2022;78600
16-09-2022;96300
17-09-2022;0
18-09-2022;0
19-09-2022;0
20-09-2022;143400
21-09-2022;53900
22-09-2022;74700
23-09-2022;104400
24-09-2022;84900
25-09-2022;103900
26-09-2022;0
27-09-2022;0
28-09-2022;41400
29-09-2022;127500
30-09-2022;80750
01-10-2022;83500
02-10-2022;119250
03-10-2022;68900
04-10-2022;92100
05-10-2022;71300
06-10-2022;31800
07-10-2022;160880
08-10-2022;129200
09-10-2022;156040
10-10-2022;0
11-10-2022;0
12-10-2022;36900
13-10-2022;152000
14-10-2022;0
15-10-2022;167000
16-10-2022;122000
17-10-2022;0
18-10-2022;0
19-10-2022;93900
20-10-2022;109500
21-10-2022;88600
22-10-2022;81200
23-10-2022;210800
24-10-2022;0
25-10-2022;0
26-10-2022;81300
27-10-2022;0
28-10-2022;195500
29-10-2022;45750
30-10-2022;177350
31-10-2022;80300
01-11-2022;0
02-11-2022;55800
03-11-2022;79000
04-11-2022;123900
05-11-2022;95100
06-11-2022;132100
07-11-2022;0
08-11-2022;0
09-11-2022;85100
10-11-2022;64000
11-11-2022;99550
12-11-2022;155050
13-11-2022;65300
14-11-2022;0
15-11-2022;0
16-11-2022;45700
17-11-2022;114000
18-11-2022;169350
19-11-2022;107300
20-11-2022;74300
21-11-2022;0
22-11-2022;0
23-11-2022;78200
24-11-2022;91500
25-11-2022;137750
26-11-2022;170100
27-11-2022;102300
28-11-2022;0
29-11-2022;0
30-11-2022;154300
01-12-2022;112400
02-12-2022;126390
03-12-2022;111200
04-12-2022;205750
05-12-2022;0
06-12-2022;0
07-12-2022;99050
08-12-2022;64700
09-12-2022;109700
10-12-2022;219750
11-12-2022;96800
12-12-2022;0
13-12-2022;0
14-12-2022;140100
15-12-2022;11500
16-12-2022;133500
17-12-2022;95600
18-12-2022;224750
19-12-2022;0
20-12-2022;0
21-12-2022;138450
22-12-2022;135300
23-12-2022;106200
24-12-2022;45600
25-12-2022;164100
26-12-2022;0
27-12-2022;0
28-12-2022;34900
29-12-2022;99700
30-12-2022;62800
31-12-2022;0
;
