05-11-2024;0
06-11-2024;0
07-11-2024;132600
08-11-2024;53500
09-11-2024;218450
10-11-2024;132000
11-11-2024;122100
12-11-2024;0
13-11-2024;60600
14-11-2024;67300
15-11-2024;216000
16-11-2024;148100
17-11-2024;96700
18-11-2024;51950
19-11-2024;0
20-11-2024;27900
21-11-2024;54800
22-11-2024;156800
23-11-2024;259050
24-11-2024;160300
25-11-2024;73400
26-11-2024;0
27-11-2024;106300
28-11-2024;77900
29-11-2024;289850
30-11-2024;259900
01-12-2024;166000
02-12-2024;171000
03-12-2024;0
04-12-2024;41050
05-12-2024;123200
06-12-2024;200700
07-12-2024;178350
08-12-2024;79800
09-12-2024;91900
10-12-2024;0
11-12-2024;127400
12-12-2024;116900
13-12-2024;87300
14-12-2024;231450
15-12-2024;119800
16-12-2024;26500
17-12-2024;0
18-12-2024;108700
19-12-2024;78400
20-12-2024;110300
21-12-2024;214750
22-12-2024;84600
23-12-2024;151000
24-12-2024;0
25-12-2024;282600
26-12-2024;134400
27-12-2024;80800
28-12-2024;169400
29-12-2024;152500
30-12-2024;29000
31-12-2024;0
