14-10-2021;100500
15-10-2021;29900
16-10-2021;135300
17-10-2021;138200
18-10-2021;100200
19-10-2021;0
20-10-2021;51400
21-10-2021;134650
22-10-2021;43800
23-10-2021;46750
24-10-2021;55000
25-10-2021;94500
26-10-2021;0
27-10-2021;119150
28-10-2021;63700
29-10-2021;140300
30-10-2021;178750
31-10-2021;125750
01-11-2021;164600
02-11-2021;0
03-11-2021;82100
04-11-2021;127000
05-11-2021;177900
06-11-2021;29200
07-11-2021;130900
08-11-2021;45900
09-11-2021;0
10-11-2021;36600
11-11-2021;199100
12-11-2021;86628
13-11-2021;94800
14-11-2021;81300
15-11-2021;0
16-11-2021;53450
17-11-2021;30200
18-11-2021;60300
19-11-2021;41800
20-11-2021;132100
21-11-2021;88900
22-11-2021;104500
23-11-2021;0
24-11-2021;0
25-11-2021;110600
26-11-2021;148750
27-11-2021;128800
28-11-2021;101196
29-11-2021;87000
30-11-2021;0
01-12-2021;112000
02-12-2021;96500
03-12-2021;181550
04-12-2021;97400
05-12-2021;232300
06-12-2021;91600
07-12-2021;101800
08-12-2021;0
09-12-2021;0
10-12-2021;111300
11-12-2021;178100
12-12-2021;214950
13-12-2021;83000
14-12-2021;0
15-12-2021;99700
16-12-2021;41100
17-12-2021;112100
18-12-2021;93400
19-12-2021;231000
20-12-2021;0
21-12-2021;0
22-12-2021;117100
23-12-2021;148500
24-12-2021;33800
25-12-2021;377750
26-12-2021;192800
27-12-2021;97300
28-12-2021;0
29-12-2021;86300
30-12-2021;99100
31-12-2021;0
